CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.488281 1771447816.1844
MEM 31.582031 1771447816.2856
MEM 51.062500 1771447816.3859
MEM 68.144531 1771447816.4862
MEM 82.726562 1771447816.5865
MEM 91.101562 1771447816.6868
MEM 96.953125 1771447816.7871
MEM 102.101562 1771447816.8875
MEM 102.945312 1771447816.9879
MEM 105.582031 1771447817.0882
MEM 105.664062 1771447817.1886
MEM 105.812500 1771447817.2889
MEM 105.894531 1771447817.3892
MEM 105.925781 1771447817.4896
MEM 105.949219 1771447817.5900
MEM 105.949219 1771447817.6903
MEM 105.949219 1771447817.7906
MEM 105.980469 1771447817.8910
MEM 106.000000 1771447817.9913
MEM 106.000000 1771447818.0916
MEM 106.000000 1771447818.1920
MEM 106.000000 1771447818.2923
MEM 106.000000 1771447818.3926
MEM 106.000000 1771447818.4930
MEM 106.015625 1771447818.5933
MEM 106.015625 1771447818.6936
MEM 106.031250 1771447818.7940
MEM 106.031250 1771447818.8943
MEM 106.035156 1771447818.9947
MEM 106.035156 1771447819.0950
MEM 106.035156 1771447819.1953
MEM 106.042969 1771447819.2956
MEM 106.042969 1771447819.3959
MEM 106.046875 1771447819.4963
MEM 106.046875 1771447819.5966
MEM 106.046875 1771447819.6970
MEM 106.046875 1771447819.7973
MEM 106.050781 1771447819.8977
MEM 106.050781 1771447819.9980
MEM 106.050781 1771447820.0983
MEM 106.050781 1771447820.1987
MEM 106.050781 1771447820.2990
MEM 106.050781 1771447820.3993
MEM 106.050781 1771447820.4996
MEM 106.054688 1771447820.5999
MEM 106.054688 1771447820.7003
MEM 106.054688 1771447820.8006
MEM 106.054688 1771447820.9009
MEM 106.054688 1771447821.0012
MEM 106.058594 1771447821.1016
MEM 106.058594 1771447821.2019
MEM 106.058594 1771447821.3023
MEM 106.058594 1771447821.4026
MEM 106.058594 1771447821.5030
MEM 106.062500 1771447821.6033
MEM 106.062500 1771447821.7037
MEM 106.062500 1771447821.8040
MEM 106.062500 1771447821.9043
MEM 106.062500 1771447822.0047
MEM 106.066406 1771447822.1050
MEM 106.066406 1771447822.2053
MEM 106.066406 1771447822.3057
MEM 106.066406 1771447822.4060
MEM 106.066406 1771447822.5064
MEM 106.066406 1771447822.6067
MEM 106.074219 1771447822.7070
MEM 106.078125 1771447822.8074
MEM 106.078125 1771447822.9078
MEM 106.078125 1771447823.0081
MEM 106.078125 1771447823.1085
MEM 106.078125 1771447823.2088
MEM 106.078125 1771447823.3092
MEM 106.082031 1771447823.4095
MEM 106.082031 1771447823.5098
MEM 106.082031 1771447823.6102
MEM 106.085938 1771447823.7105
MEM 106.085938 1771447823.8109
MEM 106.085938 1771447823.9112
MEM 106.085938 1771447824.0116
MEM 106.085938 1771447824.1119
MEM 106.089844 1771447824.2122
MEM 106.089844 1771447824.3126
MEM 106.089844 1771447824.4129
MEM 106.089844 1771447824.5132
MEM 106.093750 1771447824.6136
MEM 106.093750 1771447824.7139
MEM 106.093750 1771447824.8143
MEM 106.093750 1771447824.9146
MEM 106.093750 1771447825.0150
MEM 106.097656 1771447825.1153
MEM 106.097656 1771447825.2156
MEM 106.097656 1771447825.3159
MEM 106.101562 1771447825.4163
MEM 106.101562 1771447825.5166
MEM 106.101562 1771447825.6170
MEM 106.101562 1771447825.7173
MEM 106.101562 1771447825.8176
MEM 106.101562 1771447825.9180
MEM 106.101562 1771447826.0184
MEM 106.101562 1771447826.1188
MEM 106.105469 1771447826.2191
MEM 106.109375 1771447826.3195
MEM 106.109375 1771447826.4199
