CMDLINE /opt/hostedtoolcache/Python/3.12.12/x64/bin/python profile_heterodimerization_small.py
MEM 0.265625 1773178823.6775
MEM 25.804688 1773178823.7778
MEM 34.070312 1773178823.8780
MEM 45.500000 1773178823.9786
MEM 57.222656 1773178824.0789
MEM 68.753906 1773178824.1792
MEM 80.312500 1773178824.2795
MEM 95.917969 1773178824.3797
MEM 96.617188 1773178824.4800
MEM 96.636719 1773178824.5802
MEM 97.265625 1773178824.6806
MEM 100.152344 1773178824.7808
MEM 105.554688 1773178824.8811
MEM 108.886719 1773178824.9815
MEM 110.339844 1773178825.0818
MEM 112.726562 1773178825.1822
MEM 114.664062 1773178825.2825
MEM 114.929688 1773178825.3828
MEM 114.968750 1773178825.4832
MEM 115.066406 1773178825.5835
MEM 115.105469 1773178825.6838
MEM 113.144531 1773178825.7842
