CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.265625 1771121804.4495
MEM 32.273438 1771121804.5498
MEM 51.617188 1771121804.6501
MEM 69.511719 1771121804.7503
MEM 84.535156 1771121804.8506
MEM 92.078125 1771121804.9509
MEM 97.531250 1771121805.0511
MEM 102.289062 1771121805.1514
MEM 102.945312 1771121805.2517
MEM 106.218750 1771121805.3520
MEM 106.273438 1771121805.4523
MEM 106.421875 1771121805.5525
MEM 106.511719 1771121805.6528
MEM 106.593750 1771121805.7531
MEM 106.601562 1771121805.8535
MEM 106.601562 1771121805.9538
MEM 106.601562 1771121806.0541
MEM 106.601562 1771121806.1544
MEM 106.601562 1771121806.2547
MEM 106.601562 1771121806.3551
MEM 106.601562 1771121806.4554
MEM 106.601562 1771121806.5556
MEM 106.601562 1771121806.6560
MEM 106.601562 1771121806.7563
MEM 106.601562 1771121806.8566
MEM 106.601562 1771121806.9569
MEM 106.601562 1771121807.0572
MEM 106.601562 1771121807.1575
MEM 106.601562 1771121807.2578
MEM 106.601562 1771121807.3581
MEM 106.601562 1771121807.4584
MEM 106.601562 1771121807.5588
MEM 106.601562 1771121807.6592
MEM 106.601562 1771121807.7595
MEM 106.601562 1771121807.8598
MEM 106.601562 1771121807.9601
MEM 106.601562 1771121808.0604
MEM 106.601562 1771121808.1607
MEM 106.636719 1771121808.2610
MEM 106.636719 1771121808.3613
MEM 106.636719 1771121808.4615
MEM 106.636719 1771121808.5618
MEM 106.640625 1771121808.6622
MEM 106.640625 1771121808.7624
MEM 106.640625 1771121808.8627
MEM 106.640625 1771121808.9631
MEM 106.640625 1771121809.0634
MEM 106.648438 1771121809.1637
MEM 106.648438 1771121809.2639
MEM 106.648438 1771121809.3642
MEM 106.648438 1771121809.4645
MEM 106.648438 1771121809.5648
MEM 106.652344 1771121809.6651
MEM 106.652344 1771121809.7654
MEM 106.652344 1771121809.8657
MEM 106.652344 1771121809.9660
MEM 106.652344 1771121810.0662
MEM 106.656250 1771121810.1665
MEM 106.660156 1771121810.2667
MEM 106.675781 1771121810.3670
MEM 106.675781 1771121810.4672
MEM 106.675781 1771121810.5675
MEM 106.675781 1771121810.6677
MEM 106.722656 1771121810.7680
MEM 106.722656 1771121810.8683
MEM 106.722656 1771121810.9685
MEM 106.722656 1771121811.0688
MEM 106.722656 1771121811.1692
MEM 106.722656 1771121811.2694
MEM 106.722656 1771121811.3697
MEM 106.726562 1771121811.4699
MEM 106.726562 1771121811.5702
MEM 106.730469 1771121811.6704
MEM 106.730469 1771121811.7707
MEM 106.730469 1771121811.8710
MEM 106.730469 1771121811.9713
MEM 106.730469 1771121812.0715
MEM 106.734375 1771121812.1718
MEM 106.734375 1771121812.2721
MEM 106.734375 1771121812.3724
MEM 106.734375 1771121812.4727
MEM 106.734375 1771121812.5730
MEM 106.734375 1771121812.6732
MEM 106.734375 1771121812.7735
MEM 106.734375 1771121812.8738
MEM 106.734375 1771121812.9741
MEM 106.742188 1771121813.0744
MEM 106.742188 1771121813.1746
MEM 106.742188 1771121813.2748
MEM 106.742188 1771121813.3751
MEM 106.746094 1771121813.4754
MEM 106.746094 1771121813.5758
MEM 106.746094 1771121813.6761
MEM 106.746094 1771121813.7764
MEM 106.746094 1771121813.8767
MEM 106.750000 1771121813.9769
MEM 106.750000 1771121814.0772
MEM 106.750000 1771121814.1774
MEM 106.750000 1771121814.2777
MEM 106.753906 1771121814.3780
MEM 106.753906 1771121814.4783
MEM 106.753906 1771121814.5786
MEM 106.753906 1771121814.6788
MEM 106.753906 1771121814.7791
MEM 106.753906 1771121814.8794
MEM 106.753906 1771121814.9797
MEM 106.757812 1771121815.0800
MEM 106.757812 1771121815.1802
MEM 106.757812 1771121815.2806
MEM 106.761719 1771121815.3808
MEM 106.761719 1771121815.4811
MEM 106.761719 1771121815.5814
MEM 106.761719 1771121815.6817
MEM 106.761719 1771121815.7820
MEM 106.761719 1771121815.8823
MEM 106.761719 1771121815.9826
MEM 106.761719 1771121816.0829
MEM 106.761719 1771121816.1831
MEM 106.769531 1771121816.2834
MEM 106.769531 1771121816.3837
MEM 106.769531 1771121816.4840
MEM 106.769531 1771121816.5843
MEM 106.773438 1771121816.6845
MEM 106.773438 1771121816.7848
MEM 106.773438 1771121816.8852
MEM 106.773438 1771121816.9855
MEM 106.773438 1771121817.0858
MEM 106.773438 1771121817.1861
MEM 106.773438 1771121817.2863
MEM 106.773438 1771121817.3867
MEM 106.773438 1771121817.4869
MEM 106.777344 1771121817.5873
MEM 106.781250 1771121817.6875
MEM 106.781250 1771121817.7879
MEM 106.781250 1771121817.8881
MEM 106.781250 1771121817.9885
MEM 106.785156 1771121818.0888
MEM 106.785156 1771121818.1891
MEM 106.785156 1771121818.2894
MEM 106.785156 1771121818.3896
MEM 106.785156 1771121818.4899
MEM 106.789062 1771121818.5901
MEM 106.789062 1771121818.6904
MEM 106.789062 1771121818.7907
MEM 106.789062 1771121818.8911
MEM 106.789062 1771121818.9914
MEM 106.789062 1771121819.0917
MEM 106.792969 1771121819.1919
MEM 106.792969 1771121819.2923
MEM 106.792969 1771121819.3925
MEM 106.796875 1771121819.4928
MEM 106.796875 1771121819.5930
MEM 106.796875 1771121819.6934
MEM 106.796875 1771121819.7937
MEM 106.796875 1771121819.8940
MEM 106.800781 1771121819.9944
MEM 106.800781 1771121820.0947
MEM 106.800781 1771121820.1950
MEM 106.800781 1771121820.2953
MEM 106.800781 1771121820.3957
