CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_uni_bi_small.py
MEM 0.445312 1784041084.9890
MEM 31.214844 1784041085.0905
MEM 48.382812 1784041085.1907
MEM 67.625000 1784041085.2910
MEM 84.347656 1784041085.3912
MEM 93.386719 1784041085.4915
MEM 99.945312 1784041085.5917
MEM 103.835938 1784041085.6920
MEM 104.718750 1784041085.7922
MEM 107.167969 1784041085.8925
MEM 107.292969 1784041085.9927
MEM 107.523438 1784041086.0929
MEM 108.238281 1784041086.1931
MEM 109.671875 1784041086.2934
MEM 109.671875 1784041086.3936
MEM 109.671875 1784041086.4939
MEM 109.671875 1784041086.5940
MEM 109.671875 1784041086.6943
MEM 109.671875 1784041086.7945
MEM 109.671875 1784041086.8947
MEM 109.671875 1784041086.9950
MEM 109.671875 1784041087.0952
MEM 109.675781 1784041087.1954
MEM 109.679688 1784041087.2957
MEM 109.683594 1784041087.3959
MEM 109.683594 1784041087.4961
MEM 109.687500 1784041087.5963
MEM 109.691406 1784041087.6966
MEM 109.695312 1784041087.7968
MEM 109.703125 1784041087.8970
MEM 109.707031 1784041087.9973
MEM 109.710938 1784041088.0975
MEM 109.714844 1784041088.1978
MEM 109.718750 1784041088.2980
MEM 109.722656 1784041088.3982
MEM 109.726562 1784041088.4985
MEM 109.730469 1784041088.5987
MEM 109.734375 1784041088.6990
MEM 109.738281 1784041088.7992
MEM 109.746094 1784041088.8995
MEM 109.750000 1784041088.9997
MEM 109.753906 1784041089.0999
MEM 109.757812 1784041089.2001
MEM 109.761719 1784041089.3004
MEM 109.761719 1784041089.4006
MEM 109.765625 1784041089.5009
MEM 109.769531 1784041089.6011
MEM 109.777344 1784041089.7013
MEM 109.777344 1784041089.8015
MEM 109.785156 1784041089.9018
MEM 109.789062 1784041090.0020
MEM 109.792969 1784041090.1023
MEM 109.796875 1784041090.2025
MEM 109.800781 1784041090.3027
MEM 109.804688 1784041090.4030
MEM 109.808594 1784041090.5032
MEM 109.812500 1784041090.6034
MEM 109.816406 1784041090.7036
MEM 109.820312 1784041090.8039
MEM 109.824219 1784041090.9041
MEM 109.828125 1784041091.0043
MEM 109.832031 1784041091.1045
MEM 109.835938 1784041091.2048
MEM 109.835938 1784041091.3051
MEM 109.835938 1784041091.4053
MEM 109.835938 1784041091.5055
MEM 109.835938 1784041091.6057
MEM 109.835938 1784041091.7060
MEM 109.835938 1784041091.8062
MEM 109.835938 1784041091.9065
MEM 109.835938 1784041092.0067
MEM 109.835938 1784041092.1069
MEM 109.835938 1784041092.2071
MEM 109.835938 1784041092.3073
MEM 109.835938 1784041092.4076
MEM 109.835938 1784041092.5078
MEM 109.835938 1784041092.6080
MEM 109.835938 1784041092.7082
MEM 109.835938 1784041092.8085
MEM 109.835938 1784041092.9087
MEM 109.835938 1784041093.0089
MEM 109.835938 1784041093.1091
MEM 109.835938 1784041093.2093
MEM 109.835938 1784041093.3095
MEM 109.835938 1784041093.4098
MEM 109.835938 1784041093.5100
MEM 109.835938 1784041093.6102
MEM 109.835938 1784041093.7105
MEM 109.835938 1784041093.8107
MEM 109.835938 1784041093.9109
MEM 109.835938 1784041094.0112
MEM 109.835938 1784041094.1114
MEM 109.835938 1784041094.2116
MEM 109.835938 1784041094.3119
MEM 109.835938 1784041094.4121
MEM 109.835938 1784041094.5123
MEM 109.835938 1784041094.6125
MEM 109.835938 1784041094.7127
MEM 109.835938 1784041094.8130
MEM 109.835938 1784041094.9132
MEM 109.835938 1784041095.0134
MEM 109.835938 1784041095.1137
MEM 109.835938 1784041095.2139
MEM 109.835938 1784041095.3142
MEM 109.835938 1784041095.4145
MEM 109.835938 1784041095.5147
MEM 109.835938 1784041095.6149
MEM 109.835938 1784041095.7151
MEM 109.835938 1784041095.8154
MEM 109.835938 1784041095.9156
MEM 109.835938 1784041096.0158
MEM 109.835938 1784041096.1160
MEM 109.835938 1784041096.2162
MEM 109.835938 1784041096.3165
MEM 109.835938 1784041096.4167
MEM 109.835938 1784041096.5169
MEM 109.839844 1784041096.6172
MEM 109.843750 1784041096.7175
MEM 109.847656 1784041096.8176
MEM 109.851562 1784041096.9178
MEM 109.851562 1784041097.0181
MEM 109.859375 1784041097.1183
MEM 109.863281 1784041097.2185
MEM 109.867188 1784041097.3187
MEM 109.875000 1784041097.4190
MEM 109.878906 1784041097.5192
MEM 109.882812 1784041097.6194
MEM 109.886719 1784041097.7196
MEM 109.890625 1784041097.8199
MEM 109.894531 1784041097.9201
MEM 109.898438 1784041098.0203
MEM 109.902344 1784041098.1205
MEM 109.906250 1784041098.2208
MEM 109.910156 1784041098.3210
MEM 109.914062 1784041098.4212
MEM 109.917969 1784041098.5215
MEM 109.921875 1784041098.6217
MEM 109.925781 1784041098.7219
MEM 109.929688 1784041098.8221
MEM 109.937500 1784041098.9223
MEM 109.937500 1784041099.0225
MEM 109.945312 1784041099.1228
MEM 109.949219 1784041099.2230
MEM 109.953125 1784041099.3232
MEM 109.957031 1784041099.4235
MEM 109.960938 1784041099.5237
MEM 109.964844 1784041099.6239
MEM 109.968750 1784041099.7241
MEM 109.972656 1784041099.8243
MEM 109.976562 1784041099.9245
MEM 109.980469 1784041100.0248
