CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.328125 1784041062.3772
MEM 26.652344 1784041062.4775
MEM 42.023438 1784041062.5776
MEM 55.847656 1784041062.6778
MEM 69.234375 1784041062.7781
MEM 83.542969 1784041062.8784
MEM 95.527344 1784041062.9786
MEM 97.347656 1784041063.0788
MEM 97.464844 1784041063.1790
MEM 97.472656 1784041063.2792
MEM 97.472656 1784041063.3795
MEM 97.472656 1784041063.4797
MEM 99.367188 1784041063.5799
MEM 104.824219 1784041063.6801
MEM 108.332031 1784041063.7804
MEM 110.582031 1784041063.8807
MEM 112.968750 1784041063.9809
MEM 115.316406 1784041064.0811
MEM 115.679688 1784041064.1814
MEM 115.750000 1784041064.2816
MEM 115.855469 1784041064.3819
MEM 113.929688 1784041064.4822
