CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_uni_bi_small.py
MEM 0.250000 1781018417.6754
MEM 31.789062 1781018417.7761
MEM 42.464844 1781018417.8763
MEM 64.000000 1781018417.9765
MEM 80.199219 1781018418.0768
MEM 89.910156 1781018418.1771
MEM 95.269531 1781018418.2773
MEM 100.570312 1781018418.3776
MEM 101.406250 1781018418.4779
MEM 104.414062 1781018418.5781
MEM 104.414062 1781018418.6784
MEM 104.519531 1781018418.7787
MEM 104.632812 1781018418.8789
MEM 104.980469 1781018418.9792
MEM 106.105469 1781018419.0794
MEM 107.046875 1781018419.1797
MEM 107.046875 1781018419.2799
MEM 107.046875 1781018419.3802
MEM 107.046875 1781018419.4804
MEM 107.046875 1781018419.5806
MEM 107.046875 1781018419.6809
MEM 107.046875 1781018419.7811
MEM 107.046875 1781018419.8813
MEM 107.046875 1781018419.9815
MEM 107.046875 1781018420.0818
MEM 107.046875 1781018420.1821
MEM 107.046875 1781018420.2823
MEM 107.046875 1781018420.3826
MEM 107.046875 1781018420.4828
MEM 107.046875 1781018420.5830
MEM 107.046875 1781018420.6832
MEM 107.046875 1781018420.7835
MEM 107.046875 1781018420.8837
MEM 107.046875 1781018420.9840
MEM 107.046875 1781018421.0842
MEM 107.046875 1781018421.1845
MEM 107.046875 1781018421.2847
MEM 107.046875 1781018421.3850
MEM 107.046875 1781018421.4852
MEM 107.046875 1781018421.5854
MEM 107.046875 1781018421.6856
MEM 107.046875 1781018421.7859
MEM 107.046875 1781018421.8861
MEM 107.046875 1781018421.9863
MEM 107.046875 1781018422.0865
MEM 107.046875 1781018422.1868
MEM 107.046875 1781018422.2871
MEM 107.046875 1781018422.3873
MEM 107.046875 1781018422.4875
MEM 107.046875 1781018422.5877
MEM 107.046875 1781018422.6880
MEM 107.046875 1781018422.7883
MEM 107.046875 1781018422.8885
MEM 107.046875 1781018422.9888
MEM 107.046875 1781018423.0890
MEM 107.046875 1781018423.1893
MEM 107.046875 1781018423.2895
MEM 107.046875 1781018423.3897
MEM 107.046875 1781018423.4899
MEM 107.046875 1781018423.5902
MEM 107.046875 1781018423.6904
MEM 107.046875 1781018423.7906
MEM 107.046875 1781018423.8910
MEM 107.046875 1781018423.9912
