CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.328125 1783438646.4246
MEM 26.359375 1783438646.5249
MEM 39.210938 1783438646.6253
MEM 54.285156 1783438646.7256
MEM 62.468750 1783438646.8259
MEM 76.472656 1783438646.9262
MEM 87.316406 1783438647.0265
MEM 92.144531 1783438647.1267
MEM 97.289062 1783438647.2270
MEM 97.453125 1783438647.3274
MEM 97.585938 1783438647.4277
MEM 101.062500 1783438647.5280
MEM 105.433594 1783438647.6283
MEM 109.464844 1783438647.7287
MEM 111.140625 1783438647.8290
MEM 114.515625 1783438647.9293
MEM 115.671875 1783438648.0297
MEM 115.867188 1783438648.1301
MEM 115.980469 1783438648.2305
MEM 116.035156 1783438648.3308
MEM 114.074219 1783438648.4312
MEM 111.179688 1783438648.5315
