CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.281250 1764018027.5188
MEM 32.523438 1764018027.6198
MEM 52.093750 1764018027.7201
MEM 69.375000 1764018027.8203
MEM 84.062500 1764018027.9206
MEM 91.695312 1764018028.0208
MEM 97.320312 1764018028.1211
MEM 102.125000 1764018028.2214
MEM 102.750000 1764018028.3218
MEM 103.625000 1764018028.4221
MEM 103.750000 1764018028.5224
MEM 103.750000 1764018028.6228
MEM 103.750000 1764018028.7231
MEM 103.750000 1764018028.8234
MEM 103.750000 1764018028.9238
MEM 103.750000 1764018029.0241
MEM 103.750000 1764018029.1244
MEM 103.750000 1764018029.2247
MEM 103.750000 1764018029.3250
MEM 103.750000 1764018029.4254
MEM 103.750000 1764018029.5257
MEM 103.750000 1764018029.6260
MEM 103.750000 1764018029.7264
MEM 103.750000 1764018029.8267
MEM 103.750000 1764018029.9270
MEM 103.750000 1764018030.0273
MEM 103.750000 1764018030.1275
MEM 103.750000 1764018030.2279
MEM 103.750000 1764018030.3282
MEM 103.750000 1764018030.4284
MEM 103.750000 1764018030.5287
MEM 103.750000 1764018030.6291
MEM 103.750000 1764018030.7294
MEM 103.750000 1764018030.8296
MEM 103.750000 1764018030.9300
MEM 103.750000 1764018031.0302
MEM 103.750000 1764018031.1305
MEM 103.750000 1764018031.2308
MEM 103.750000 1764018031.3311
MEM 103.750000 1764018031.4314
MEM 103.750000 1764018031.5317
MEM 103.750000 1764018031.6321
MEM 103.750000 1764018031.7324
MEM 103.750000 1764018031.8327
MEM 103.750000 1764018031.9331
MEM 103.750000 1764018032.0334
MEM 103.750000 1764018032.1338
MEM 103.750000 1764018032.2341
MEM 103.750000 1764018032.3344
MEM 103.750000 1764018032.4348
MEM 103.750000 1764018032.5351
MEM 103.750000 1764018032.6354
MEM 103.750000 1764018032.7357
MEM 103.750000 1764018032.8360
MEM 103.750000 1764018032.9363
MEM 103.750000 1764018033.0367
MEM 103.750000 1764018033.1371
MEM 103.750000 1764018033.2374
MEM 103.875000 1764018033.3377
MEM 103.875000 1764018033.4381
MEM 103.875000 1764018033.5384
MEM 103.875000 1764018033.6387
MEM 103.875000 1764018033.7391
MEM 103.875000 1764018033.8394
MEM 103.875000 1764018033.9398
MEM 103.875000 1764018034.0400
MEM 103.875000 1764018034.1404
MEM 103.875000 1764018034.2407
MEM 103.875000 1764018034.3411
MEM 103.875000 1764018034.4414
MEM 103.875000 1764018034.5418
MEM 103.875000 1764018034.6421
MEM 103.875000 1764018034.7424
MEM 103.875000 1764018034.8428
MEM 103.875000 1764018034.9430
MEM 104.000000 1764018035.0433
MEM 104.000000 1764018035.1437
MEM 104.000000 1764018035.2440
MEM 104.000000 1764018035.3443
MEM 104.000000 1764018035.4447
MEM 104.000000 1764018035.5450
MEM 104.000000 1764018035.6453
MEM 104.000000 1764018035.7457
MEM 104.000000 1764018035.8460
MEM 104.000000 1764018035.9465
MEM 104.000000 1764018036.0468
MEM 104.125000 1764018036.1471
MEM 104.125000 1764018036.2474
MEM 104.125000 1764018036.3478
MEM 104.125000 1764018036.4481
MEM 104.125000 1764018036.5484
MEM 104.125000 1764018036.6488
MEM 104.125000 1764018036.7491
MEM 104.125000 1764018036.8495
MEM 104.125000 1764018036.9498
MEM 104.125000 1764018037.0501
MEM 104.125000 1764018037.1504
MEM 104.125000 1764018037.2508
MEM 104.125000 1764018037.3511
MEM 104.125000 1764018037.4518
MEM 103.285156 1764018037.5521
