CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.269531 1771122466.6320
MEM 32.621094 1771122466.7324
MEM 51.789062 1771122466.8326
MEM 69.511719 1771122466.9329
MEM 84.226562 1771122467.0331
MEM 91.855469 1771122467.1334
MEM 97.507812 1771122467.2336
MEM 102.125000 1771122467.3339
MEM 102.980469 1771122467.4343
MEM 103.878906 1771122467.5345
MEM 103.929688 1771122467.6348
MEM 103.929688 1771122467.7351
MEM 103.929688 1771122467.8353
MEM 103.929688 1771122467.9355
MEM 103.929688 1771122468.0359
MEM 103.929688 1771122468.1362
MEM 103.929688 1771122468.2365
MEM 103.929688 1771122468.3368
MEM 103.929688 1771122468.4372
MEM 103.929688 1771122468.5375
MEM 103.929688 1771122468.6378
MEM 103.929688 1771122468.7381
MEM 103.929688 1771122468.8384
MEM 103.929688 1771122468.9386
MEM 103.929688 1771122469.0389
MEM 103.929688 1771122469.1392
MEM 103.929688 1771122469.2395
MEM 103.929688 1771122469.3399
MEM 103.929688 1771122469.4401
MEM 103.929688 1771122469.5404
MEM 103.929688 1771122469.6407
MEM 103.929688 1771122469.7411
MEM 103.929688 1771122469.8414
MEM 103.929688 1771122469.9418
MEM 103.929688 1771122470.0421
MEM 103.929688 1771122470.1424
MEM 103.937500 1771122470.2427
MEM 103.988281 1771122470.3430
MEM 103.988281 1771122470.4433
MEM 103.992188 1771122470.5436
MEM 104.003906 1771122470.6439
MEM 104.007812 1771122470.7443
MEM 104.007812 1771122470.8446
MEM 104.007812 1771122470.9449
MEM 104.011719 1771122471.0451
MEM 104.011719 1771122471.1454
MEM 104.015625 1771122471.2458
MEM 104.015625 1771122471.3461
MEM 104.015625 1771122471.4464
MEM 104.023438 1771122471.5467
MEM 104.031250 1771122471.6470
MEM 104.042969 1771122471.7474
MEM 104.046875 1771122471.8477
MEM 104.054688 1771122471.9480
MEM 104.066406 1771122472.0483
MEM 104.070312 1771122472.1486
MEM 104.082031 1771122472.2489
MEM 104.089844 1771122472.3492
MEM 104.093750 1771122472.4496
MEM 104.105469 1771122472.5498
MEM 104.113281 1771122472.6502
MEM 104.121094 1771122472.7505
MEM 104.128906 1771122472.8508
MEM 104.136719 1771122472.9511
MEM 104.144531 1771122473.0514
MEM 104.152344 1771122473.1517
MEM 104.160156 1771122473.2521
MEM 104.167969 1771122473.3524
MEM 104.179688 1771122473.4527
MEM 104.183594 1771122473.5530
MEM 104.195312 1771122473.6533
MEM 104.199219 1771122473.7536
MEM 104.207031 1771122473.8539
MEM 104.218750 1771122473.9542
MEM 104.222656 1771122474.0545
MEM 104.234375 1771122474.1548
MEM 104.242188 1771122474.2551
MEM 104.246094 1771122474.3554
MEM 104.257812 1771122474.4557
MEM 104.265625 1771122474.5560
MEM 104.269531 1771122474.6563
MEM 104.281250 1771122474.7566
MEM 104.292969 1771122474.8569
MEM 104.296875 1771122474.9573
MEM 104.304688 1771122475.0576
MEM 104.312500 1771122475.1579
MEM 104.320312 1771122475.2581
MEM 104.324219 1771122475.3584
MEM 104.335938 1771122475.4587
MEM 104.343750 1771122475.5590
MEM 104.351562 1771122475.6593
MEM 104.359375 1771122475.7596
MEM 104.371094 1771122475.8599
MEM 104.375000 1771122475.9602
MEM 104.382812 1771122476.0605
MEM 104.394531 1771122476.1608
MEM 104.398438 1771122476.2611
MEM 104.410156 1771122476.3614
MEM 104.414062 1771122476.4617
MEM 103.468750 1771122476.5620
