CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_heterodimerization_small.py
MEM 0.441406 1763066100.3912
MEM 26.769531 1763066100.4915
MEM 28.367188 1763066100.5917
MEM 30.128906 1763066100.6920
MEM 30.878906 1763066100.7923
MEM 33.253906 1763066100.8925
MEM 34.359375 1763066100.9928
MEM 42.414062 1763066101.0930
MEM 43.824219 1763066101.1933
MEM 46.503906 1763066101.2935
MEM 50.593750 1763066101.3938
MEM 56.906250 1763066101.4940
MEM 58.468750 1763066101.5944
MEM 69.488281 1763066101.6947
MEM 70.847656 1763066101.7949
MEM 71.945312 1763066101.8952
MEM 82.453125 1763066101.9955
MEM 83.523438 1763066102.0958
MEM 84.414062 1763066102.1961
MEM 84.414062 1763066102.2965
MEM 85.761719 1763066102.3968
MEM 87.058594 1763066102.4970
MEM 89.171875 1763066102.5974
MEM 92.066406 1763066102.6976
MEM 94.843750 1763066102.7979
MEM 95.828125 1763066102.8982
MEM 102.636719 1763066102.9985
MEM 106.414062 1763066103.0988
MEM 106.414062 1763066103.1991
MEM 107.156250 1763066103.2994
MEM 107.281250 1763066103.3996
MEM 107.281250 1763066103.4999
MEM 107.406250 1763066103.6002
MEM 107.406250 1763066103.7005
MEM 107.406250 1763066103.8007
MEM 107.406250 1763066103.9010
MEM 107.406250 1763066104.0013
MEM 107.406250 1763066104.1015
MEM 107.406250 1763066104.2018
MEM 107.675781 1763066104.3020
MEM 107.675781 1763066104.4024
MEM 107.675781 1763066104.5026
MEM 107.675781 1763066104.6029
MEM 110.671875 1763066104.7032
MEM 112.421875 1763066104.8035
MEM 113.796875 1763066104.9038
MEM 118.421875 1763066105.0040
MEM 119.421875 1763066105.1043
MEM 119.671875 1763066105.2046
MEM 119.921875 1763066105.3049
MEM 120.546875 1763066105.4051
MEM 123.671875 1763066105.5055
MEM 124.171875 1763066105.6058
MEM 124.171875 1763066105.7061
MEM 124.296875 1763066105.8064
MEM 124.296875 1763066105.9067
MEM 122.445312 1763066106.0070
