CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_uni_bi_small.py
MEM 0.128906 1767721610.7443
MEM 32.960938 1767721610.8474
MEM 52.398438 1767721610.9476
MEM 69.566406 1767721611.0479
MEM 84.292969 1767721611.1481
MEM 91.910156 1767721611.2484
MEM 97.285156 1767721611.3487
MEM 102.050781 1767721611.4489
MEM 102.675781 1767721611.5493
MEM 105.925781 1767721611.6496
MEM 106.050781 1767721611.7499
MEM 106.175781 1767721611.8502
MEM 106.300781 1767721611.9505
MEM 106.300781 1767721612.0508
MEM 106.300781 1767721612.1511
MEM 106.300781 1767721612.2514
MEM 106.300781 1767721612.3517
MEM 106.300781 1767721612.4519
MEM 106.300781 1767721612.5522
MEM 106.300781 1767721612.6525
MEM 106.300781 1767721612.7528
MEM 106.300781 1767721612.8531
MEM 106.300781 1767721612.9534
MEM 106.300781 1767721613.0537
MEM 106.300781 1767721613.1540
MEM 106.300781 1767721613.2544
MEM 106.300781 1767721613.3547
MEM 106.300781 1767721613.4549
MEM 106.300781 1767721613.5553
MEM 106.300781 1767721613.6556
MEM 106.300781 1767721613.7559
MEM 106.300781 1767721613.8563
MEM 106.300781 1767721613.9566
MEM 106.300781 1767721614.0569
MEM 106.300781 1767721614.1571
MEM 106.300781 1767721614.2574
MEM 106.300781 1767721614.3576
MEM 106.300781 1767721614.4579
MEM 106.300781 1767721614.5583
MEM 106.300781 1767721614.6586
MEM 106.300781 1767721614.7588
MEM 106.300781 1767721614.8592
MEM 106.300781 1767721614.9594
MEM 106.300781 1767721615.0597
MEM 106.300781 1767721615.1600
MEM 106.300781 1767721615.2603
MEM 106.300781 1767721615.3606
MEM 106.300781 1767721615.4609
MEM 106.300781 1767721615.5612
MEM 106.300781 1767721615.6615
MEM 106.300781 1767721615.7618
MEM 106.300781 1767721615.8621
MEM 106.300781 1767721615.9624
MEM 106.300781 1767721616.0627
MEM 106.300781 1767721616.1630
MEM 106.300781 1767721616.2633
MEM 106.300781 1767721616.3636
MEM 106.300781 1767721616.4639
MEM 106.300781 1767721616.5642
MEM 106.300781 1767721616.6645
MEM 106.300781 1767721616.7648
MEM 106.300781 1767721616.8651
MEM 106.300781 1767721616.9654
MEM 106.300781 1767721617.0657
MEM 106.300781 1767721617.1659
MEM 106.300781 1767721617.2662
MEM 106.300781 1767721617.3665
MEM 106.300781 1767721617.4668
MEM 106.425781 1767721617.5671
MEM 106.425781 1767721617.6674
MEM 106.425781 1767721617.7677
MEM 106.425781 1767721617.8680
MEM 106.425781 1767721617.9683
MEM 106.425781 1767721618.0685
MEM 106.425781 1767721618.1688
MEM 106.425781 1767721618.2691
MEM 106.425781 1767721618.3695
MEM 106.425781 1767721618.4697
MEM 106.425781 1767721618.5700
MEM 106.425781 1767721618.6703
MEM 106.425781 1767721618.7706
MEM 106.425781 1767721618.8710
MEM 106.425781 1767721618.9713
MEM 106.425781 1767721619.0716
MEM 106.425781 1767721619.1719
MEM 106.425781 1767721619.2722
MEM 106.425781 1767721619.3725
MEM 106.425781 1767721619.4727
MEM 106.425781 1767721619.5730
MEM 106.425781 1767721619.6733
MEM 106.425781 1767721619.7736
MEM 106.425781 1767721619.8739
MEM 106.425781 1767721619.9743
MEM 106.425781 1767721620.0746
MEM 106.425781 1767721620.1748
MEM 106.425781 1767721620.2751
MEM 106.425781 1767721620.3754
MEM 106.425781 1767721620.4758
MEM 106.425781 1767721620.5761
MEM 106.425781 1767721620.6764
MEM 106.425781 1767721620.7767
MEM 106.425781 1767721620.8771
MEM 106.425781 1767721620.9774
MEM 106.425781 1767721621.0778
MEM 106.425781 1767721621.1781
MEM 106.425781 1767721621.2784
MEM 106.425781 1767721621.3787
MEM 106.425781 1767721621.4790
MEM 106.425781 1767721621.5794
MEM 106.425781 1767721621.6797
MEM 106.425781 1767721621.7800
MEM 106.425781 1767721621.8804
MEM 106.425781 1767721621.9807
MEM 106.425781 1767721622.0810
MEM 106.425781 1767721622.1813
MEM 106.425781 1767721622.2817
MEM 106.425781 1767721622.3820
MEM 106.425781 1767721622.4823
MEM 106.425781 1767721622.5826
MEM 106.425781 1767721622.6829
MEM 106.425781 1767721622.7833
MEM 106.425781 1767721622.8836
MEM 106.425781 1767721622.9840
MEM 106.425781 1767721623.0843
MEM 106.425781 1767721623.1846
MEM 106.425781 1767721623.2849
MEM 106.425781 1767721623.3853
MEM 106.425781 1767721623.4856
MEM 106.425781 1767721623.5859
MEM 106.425781 1767721623.6862
MEM 106.425781 1767721623.7866
MEM 106.425781 1767721623.8869
MEM 106.425781 1767721623.9872
MEM 106.425781 1767721624.0875
MEM 106.425781 1767721624.1878
MEM 106.425781 1767721624.2881
MEM 106.425781 1767721624.3884
MEM 106.425781 1767721624.4888
MEM 106.425781 1767721624.5891
MEM 106.425781 1767721624.6894
MEM 106.425781 1767721624.7897
MEM 106.425781 1767721624.8901
MEM 106.425781 1767721624.9904
MEM 106.425781 1767721625.0907
MEM 106.425781 1767721625.1910
MEM 106.425781 1767721625.2914
MEM 106.425781 1767721625.3917
MEM 106.425781 1767721625.4921
MEM 106.425781 1767721625.5924
MEM 106.425781 1767721625.6927
MEM 106.425781 1767721625.7930
MEM 106.425781 1767721625.8933
MEM 106.425781 1767721625.9936
MEM 106.425781 1767721626.0940
MEM 106.425781 1767721626.1943
