CMDLINE /home/runner/work/pykappa/pykappa/.venv/bin/python profile_ktam.py
MEM 0.441406 1767721589.2466
MEM 32.988281 1767721589.3494
MEM 52.343750 1767721589.4496
MEM 69.519531 1767721589.5498
MEM 84.269531 1767721589.6501
MEM 91.531250 1767721589.7504
MEM 97.156250 1767721589.8507
MEM 101.921875 1767721589.9510
MEM 102.671875 1767721590.0513
MEM 103.546875 1767721590.1516
MEM 103.546875 1767721590.2519
MEM 103.546875 1767721590.3522
MEM 103.546875 1767721590.4525
MEM 103.546875 1767721590.5528
MEM 103.546875 1767721590.6531
MEM 103.546875 1767721590.7534
MEM 103.546875 1767721590.8537
MEM 103.546875 1767721590.9540
MEM 103.546875 1767721591.0543
MEM 103.546875 1767721591.1545
MEM 103.546875 1767721591.2548
MEM 103.546875 1767721591.3551
MEM 103.546875 1767721591.4554
MEM 103.546875 1767721591.5556
MEM 103.546875 1767721591.6559
MEM 103.546875 1767721591.7562
MEM 103.546875 1767721591.8565
MEM 103.546875 1767721591.9568
MEM 103.546875 1767721592.0571
MEM 103.546875 1767721592.1574
MEM 103.546875 1767721592.2576
MEM 103.546875 1767721592.3579
MEM 103.546875 1767721592.4583
MEM 103.546875 1767721592.5586
MEM 103.546875 1767721592.6588
MEM 103.546875 1767721592.7592
MEM 103.546875 1767721592.8595
MEM 103.546875 1767721592.9598
MEM 103.546875 1767721593.0601
MEM 103.546875 1767721593.1604
MEM 103.546875 1767721593.2607
MEM 103.546875 1767721593.3609
MEM 103.546875 1767721593.4612
MEM 103.546875 1767721593.5615
MEM 103.546875 1767721593.6619
MEM 103.546875 1767721593.7622
MEM 103.546875 1767721593.8625
MEM 103.546875 1767721593.9628
MEM 103.546875 1767721594.0631
MEM 103.546875 1767721594.1634
MEM 103.546875 1767721594.2637
MEM 103.546875 1767721594.3641
MEM 103.546875 1767721594.4644
MEM 103.546875 1767721594.5647
MEM 103.546875 1767721594.6651
MEM 103.546875 1767721594.7654
MEM 103.546875 1767721594.8657
MEM 103.546875 1767721594.9660
MEM 103.546875 1767721595.0664
MEM 103.671875 1767721595.1667
MEM 103.671875 1767721595.2670
MEM 103.671875 1767721595.3674
MEM 103.671875 1767721595.4677
MEM 103.671875 1767721595.5680
MEM 103.671875 1767721595.6683
MEM 103.671875 1767721595.7686
MEM 103.671875 1767721595.8688
MEM 103.671875 1767721595.9691
MEM 103.671875 1767721596.0694
MEM 103.671875 1767721596.1696
MEM 103.796875 1767721596.2698
MEM 103.796875 1767721596.3701
MEM 103.796875 1767721596.4704
MEM 103.796875 1767721596.5707
MEM 103.796875 1767721596.6710
MEM 103.796875 1767721596.7713
MEM 103.796875 1767721596.8716
MEM 103.796875 1767721596.9718
MEM 103.796875 1767721597.0721
MEM 103.796875 1767721597.1724
MEM 103.796875 1767721597.2727
MEM 103.796875 1767721597.3730
MEM 103.796875 1767721597.4733
MEM 103.796875 1767721597.5736
MEM 103.796875 1767721597.6739
MEM 103.796875 1767721597.7742
MEM 103.921875 1767721597.8745
MEM 103.921875 1767721597.9748
MEM 103.921875 1767721598.0752
MEM 103.921875 1767721598.1755
MEM 103.921875 1767721598.2758
MEM 103.921875 1767721598.3761
MEM 103.921875 1767721598.4763
MEM 103.921875 1767721598.5767
MEM 103.921875 1767721598.6769
MEM 103.921875 1767721598.7773
MEM 103.921875 1767721598.8775
MEM 103.921875 1767721598.9778
MEM 103.921875 1767721599.0781
MEM 0.000000 1767721599.1784
