CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.453125 1779809713.3451
MEM 26.183594 1779809713.4454
MEM 34.316406 1779809713.5457
MEM 46.335938 1779809713.6460
MEM 57.617188 1779809713.7463
MEM 72.937500 1779809713.8465
MEM 86.953125 1779809713.9468
MEM 94.421875 1779809714.0471
MEM 94.511719 1779809714.1474
MEM 94.843750 1779809714.2477
MEM 97.578125 1779809714.3480
MEM 102.625000 1779809714.4483
MEM 105.812500 1779809714.5486
MEM 107.996094 1779809714.6490
MEM 111.644531 1779809714.7493
MEM 112.507812 1779809714.8496
MEM 112.890625 1779809714.9499
MEM 112.945312 1779809715.0502
MEM 113.042969 1779809715.1505
MEM 113.113281 1779809715.2509
MEM 110.187500 1779809715.3513
