CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.269531 1783360127.1885
MEM 26.394531 1783360127.2888
MEM 41.355469 1783360127.3891
MEM 54.367188 1783360127.4894
MEM 62.128906 1783360127.5896
MEM 77.195312 1783360127.6899
MEM 90.585938 1783360127.7902
MEM 96.953125 1783360127.8905
MEM 97.679688 1783360127.9907
MEM 97.773438 1783360128.0910
MEM 97.773438 1783360128.1913
MEM 100.683594 1783360128.2916
MEM 105.765625 1783360128.3919
MEM 109.183594 1783360128.4922
MEM 111.171875 1783360128.5924
MEM 114.085938 1783360128.6928
MEM 115.519531 1783360128.7931
MEM 115.796875 1783360128.8934
MEM 115.871094 1783360128.9937
MEM 116.207031 1783360129.0940
MEM 115.226562 1783360129.1943
