CMDLINE /opt/hostedtoolcache/Python/3.12.13/x64/bin/python profile_heterodimerization_small.py
MEM 0.253906 1776961966.3950
MEM 26.593750 1776961966.4952
MEM 30.953125 1776961966.5955
MEM 33.996094 1776961966.6958
MEM 34.312500 1776961966.7961
MEM 35.679688 1776961966.8964
MEM 44.535156 1776961966.9968
MEM 45.160156 1776961967.0971
MEM 50.214844 1776961967.1973
MEM 57.125000 1776961967.2977
MEM 57.789062 1776961967.3980
MEM 66.382812 1776961967.4983
MEM 79.121094 1776961967.5986
MEM 79.742188 1776961967.6989
MEM 92.265625 1776961967.7992
MEM 96.230469 1776961967.8995
MEM 96.230469 1776961967.9998
MEM 96.230469 1776961968.1001
MEM 96.867188 1776961968.2004
MEM 96.953125 1776961968.3007
MEM 96.964844 1776961968.4010
MEM 96.964844 1776961968.5013
MEM 96.964844 1776961968.6016
MEM 96.964844 1776961968.7019
MEM 97.246094 1776961968.8022
MEM 97.246094 1776961968.9025
MEM 97.246094 1776961969.0028
MEM 97.246094 1776961969.1030
MEM 97.246094 1776961969.2032
MEM 97.246094 1776961969.3035
MEM 97.246094 1776961969.4037
MEM 97.246094 1776961969.5039
MEM 97.246094 1776961969.6042
MEM 97.246094 1776961969.7044
MEM 97.246094 1776961969.8047
MEM 97.246094 1776961969.9049
MEM 97.613281 1776961970.0051
MEM 97.613281 1776961970.1053
MEM 97.613281 1776961970.2056
MEM 97.613281 1776961970.3059
MEM 97.613281 1776961970.4062
MEM 97.613281 1776961970.5065
MEM 97.613281 1776961970.6068
MEM 97.613281 1776961970.7071
MEM 97.613281 1776961970.8073
MEM 97.613281 1776961970.9076
MEM 97.613281 1776961971.0079
MEM 97.613281 1776961971.1082
MEM 97.613281 1776961971.2085
MEM 97.613281 1776961971.3088
MEM 97.613281 1776961971.4091
MEM 97.613281 1776961971.5094
MEM 97.613281 1776961971.6097
MEM 97.613281 1776961971.7100
MEM 97.613281 1776961971.8103
MEM 97.613281 1776961971.9105
MEM 97.613281 1776961972.0108
MEM 97.613281 1776961972.1110
MEM 97.613281 1776961972.2113
MEM 97.613281 1776961972.3116
MEM 97.734375 1776961972.4118
MEM 101.648438 1776961972.5121
MEM 106.214844 1776961972.6124
MEM 109.921875 1776961972.7128
MEM 110.714844 1776961972.8131
MEM 114.734375 1776961972.9134
MEM 115.144531 1776961973.0137
MEM 115.484375 1776961973.1141
MEM 115.667969 1776961973.2144
MEM 115.718750 1776961973.3147
MEM 112.730469 1776961973.4151
